title,price,header,kw,sid,linkwithprice,productid,categoryId,desc
Viessmann Vitola 200 (27 kW),1565.8, Viessmann Vitola 200 (27 kW), 22 ,293515,/preisvergleich/Relocate/574210261.html?categoryId=18406&pos=4&price=1565.8&productid=1238936&sid=293515&type=offer,1238936,18406, Viess­mann Vitola 200 mit 27 KW
Viessmann Vitola 200 (18 kW),1598.92, Viessmann Vitola 200 (18 kW), 18 ,294528,/preisvergleich/Relocate/559969139.html?categoryId=18406&pos=4&price=1598.92&productid=1064514&sid=294528&type=offer,1064514,18406, Vitola 200 18 kW mit Vi­to­tro­nic 200 KO1B und Kes­sel­tür
Buderus Logano G125 Eco-21,1315.0, Buderus Logano G125 Eco-21, 27 ,9701,/preisvergleich/Relocate/438870372.html?categoryId=18406&pos=2&price=1315.0&productid=1064559&sid=9701&type=offer,1064559,18406, 
Viessmann Vitola 200 (27 kW),2541.87, Viessmann Vitola 200 (27 kW), 22 ,294528,/preisvergleich/Relocate/559969137.html?categoryId=18406&pos=5&price=2541.87&productid=1238936&sid=294528&type=offer,1238936,18406, Öl­heiz­kes­sel mit Ge­blä­se­bren­ner 27 kW m. Vi­to­tro­nic 200 KO1B + Vit­of­la­me 200
Viessmann Vitola 200 (18 kW),2448.0, Viessmann Vitola 200 (18 kW), 18 ,223861,/preisvergleich/Relocate/463226301.html?categoryId=18406&pos=5&price=2448.0&productid=1064514&sid=223861&type=offer,1064514,18406, Viess­mann Öl­kes­sel Vitola 200 18 kW Öl­hei­zung / Öl­heiz­kes­sel
"Viessmann Vitorondens 200-T (20,2 kW)",3455.99," Viessmann Vitorondens 200-T (20,2 kW)"," 24,6 ",276812,/preisvergleich/Relocate/387844098.html?categoryId=18406&pos=1&price=3455.99&productid=2835975&sid=276812&type=offer,2835975,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 20,2 kW, raum­luft­ab­hän­gig"
"Viessmann Vitorondens 200-T (24,6 kW)",3519.99," Viessmann Vitorondens 200-T (24,6 kW)", 22 ,276812,/preisvergleich/Relocate/387840247.html?categoryId=18406&pos=1&price=3519.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 24,6 kW, raum­luft­ab­hän­gig"
Buderus Logano G125 Eco-21,1457.62, Buderus Logano G125 Eco-21, 27 ,12041,/preisvergleich/Relocate/255747778.html?categoryId=18406&pos=3&price=1457.62&productid=1064559&sid=12041&type=offer,1064559,18406, 
Viessmann Vitola 200 (27 kW),2628.0, Viessmann Vitola 200 (27 kW), 22 ,223861,/preisvergleich/Relocate/287712240.html?categoryId=18406&pos=6&price=2628.0&productid=1238936&sid=223861&type=offer,1238936,18406, Viess­mann Öl­kes­sel Vitola 200 27 kW Öl­hei­zung / Öl­heiz­kes­sel
Viessmann Vitola 200 (18 kW),2507.66, Viessmann Vitola 200 (18 kW), 18 ,294528,/preisvergleich/Relocate/597054713.html?categoryId=18406&pos=6&price=2507.66&productid=1064514&sid=294528&type=offer,1064514,18406, Vitola 200 18KW mit Bren­ner Vit­of­lam­me 200 Vi­to­tro­nic 200
"Viessmann Vitorondens 200-T (20,2 kW)",3476.0," Viessmann Vitorondens 200-T (20,2 kW)"," 24,6 ",9701,/preisvergleich/Relocate/511176785.html?categoryId=18406&pos=2&price=3476.0&productid=2835975&sid=9701&type=offer,2835975,18406, 
"Viessmann Vitorondens 200-T (24,6 kW)",3611.0," Viessmann Vitorondens 200-T (24,6 kW)", 22 ,9701,/preisvergleich/Relocate/444524187.html?categoryId=18406&pos=2&price=3611.0&productid=2835996&sid=9701&type=offer,2835996,18406, 
Buderus Logano G125 Eco-21,1751.81, Buderus Logano G125 Eco-21, 27 ,299105,/preisvergleich/Relocate/528132354.html?categoryId=18406&pos=4&price=1751.81&productid=1064559&sid=299105&type=offer,1064559,18406," Bu­de­rus Logano G125-21 Eco, 2107M"
Buderus Logano G125 BE Eco,2142.0, Buderus Logano G125 BE Eco, 17 ,9701,/preisvergleich/Relocate/513765152.html?categoryId=18406&pos=1&price=2142.0&productid=2907001&sid=9701&type=offer,2907001,18406, 
Viessmann Vitola 200 (27 kW),3118.0, Viessmann Vitola 200 (27 kW), 22 ,223861,/preisvergleich/Relocate/287712491.html?categoryId=18406&pos=7&price=3118.0&productid=1238936&sid=223861&type=offer,1238936,18406, Viess­mann Öl­hei­zung Vitola 200 27 kW Öl­heiz­kes­sel
Viessmann Vitola 200 (18 kW),2938.0, Viessmann Vitola 200 (18 kW), 18 ,223861,/preisvergleich/Relocate/287712790.html?categoryId=18406&pos=7&price=2938.0&productid=1064514&sid=223861&type=offer,1064514,18406, Viess­mann Öl­hei­zung Vitola 200 18 kW Öl­heiz­kes­sel
"Viessmann Vitorondens 200-T (28,9 kW)",3585.99," Viessmann Vitorondens 200-T (28,9 kW)", 22 ,276812,/preisvergleich/Relocate/387840318.html?categoryId=18406&pos=1&price=3585.99&productid=2835997&sid=276812&type=offer,2835997,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 28,9 kW, raum­luft­ab­hän­gig"
Buderus Logano G125 Eco,1315.0, Buderus Logano G125 Eco, 21 ,9701,/preisvergleich/Relocate/438870372.html?categoryId=18406&pos=1&price=1315.0&productid=2907011&sid=9701&type=offer,2907011,18406, 
"Viessmann Vitorondens 200-T (20,2 kW)",3539.0," Viessmann Vitorondens 200-T (20,2 kW)"," 24,6 ",9701,/preisvergleich/Relocate/511176755.html?categoryId=18406&pos=3&price=3539.0&productid=2835975&sid=9701&type=offer,2835975,18406, 
"Viessmann Vitorondens 200-T (24,6 kW)",3611.0," Viessmann Vitorondens 200-T (24,6 kW)", 22 ,9701,/preisvergleich/Relocate/445626783.html?categoryId=18406&pos=3&price=3611.0&productid=2835996&sid=9701&type=offer,2835996,18406, 
Buderus Logano G125 Eco-21,3750.0, Buderus Logano G125 Eco-21, 27 ,12041,/preisvergleich/Relocate/236218839.html?categoryId=18406&pos=5&price=3750.0&productid=1064559&sid=12041&type=offer,1064559,18406, 
Buderus Logano G125 BE Eco,2142.0, Buderus Logano G125 BE Eco, 17 ,9701,/preisvergleich/Relocate/441265494.html?categoryId=18406&pos=2&price=2142.0&productid=2907001&sid=9701&type=offer,2907001,18406, 
"Viessmann Vitorondens 200-T (28,9 kW)",3679.0," Viessmann Vitorondens 200-T (28,9 kW)", 22 ,9701,/preisvergleich/Relocate/445627142.html?categoryId=18406&pos=2&price=3679.0&productid=2835997&sid=9701&type=offer,2835997,18406, 
Buderus Logano G125 Eco,1315.0, Buderus Logano G125 Eco, 21 ,9701,/preisvergleich/Relocate/602463217.html?categoryId=18406&pos=2&price=1315.0&productid=2907011&sid=9701&type=offer,2907011,18406, 
"Viessmann Vitorondens 200-T (20,2 kW)",3564.99," Viessmann Vitorondens 200-T (20,2 kW)"," 24,6 ",276812,/preisvergleich/Relocate/387843682.html?categoryId=18406&pos=4&price=3564.99&productid=2835975&sid=276812&type=offer,2835975,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 20,2 kW, par­al­lel raum­luft­un­ab­hän­gig"
"Viessmann Vitorondens 200-T (24,6 kW)",3629.99," Viessmann Vitorondens 200-T (24,6 kW)", 22 ,276812,/preisvergleich/Relocate/387844136.html?categoryId=18406&pos=4&price=3629.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 24,6 kW, ko­axi­al raum­luft­un­ab­hän­gig senk­recht"
Buderus Logano G125 Eco-21,5550.0, Buderus Logano G125 Eco-21, 27 ,12041,/preisvergleich/Relocate/245586570.html?categoryId=18406&pos=6&price=5550.0&productid=1064559&sid=12041&type=offer,1064559,18406, 
Buderus Logano G125 BE Eco,2398.48, Buderus Logano G125 BE Eco, 17 ,12041,/preisvergleich/Relocate/525668657.html?categoryId=18406&pos=3&price=2398.48&productid=2907001&sid=12041&type=offer,2907001,18406, 
Viessmann Vitola 200 (22 kW),1302.95, Viessmann Vitola 200 (22 kW), 24 ,9701,/preisvergleich/Relocate/558061851.html?categoryId=18406&pos=1&price=1302.95&productid=1238931&sid=9701&type=offer,1238931,18406, 
"Viessmann Vitorondens 200-T (28,9 kW)",3696.99," Viessmann Vitorondens 200-T (28,9 kW)", 22 ,276812,/preisvergleich/Relocate/387843639.html?categoryId=18406&pos=3&price=3696.99&productid=2835997&sid=276812&type=offer,2835997,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 28,9 kW, ko­axi­al raum­luft­un­ab­hän­gig senk­recht"
Buderus Logano G125 Eco,1457.62, Buderus Logano G125 Eco, 21 ,12041,/preisvergleich/Relocate/255747778.html?categoryId=18406&pos=3&price=1457.62&productid=2907011&sid=12041&type=offer,2907011,18406, 
"Viessmann Vitorondens 200-T (20,2 kW)",3564.99," Viessmann Vitorondens 200-T (20,2 kW)"," 24,6 ",276812,/preisvergleich/Relocate/387843754.html?categoryId=18406&pos=5&price=3564.99&productid=2835975&sid=276812&type=offer,2835975,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 20,2 kW, ko­axi­al raum­luft­un­ab­hän­gig senk­recht"
"Viessmann Vitorondens 200-T (24,6 kW)",3629.99," Viessmann Vitorondens 200-T (24,6 kW)", 22 ,276812,/preisvergleich/Relocate/387843534.html?categoryId=18406&pos=5&price=3629.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 24,6 kW, par­al­lel raum­luft­un­ab­hän­gig"
Buderus Logano G125 Eco-21,5600.0, Buderus Logano G125 Eco-21, 27 ,12041,/preisvergleich/Relocate/255733768.html?categoryId=18406&pos=7&price=5600.0&productid=1064559&sid=12041&type=offer,1064559,18406, 
Buderus Logano G125 BE Eco,2492.41, Buderus Logano G125 BE Eco, 17 ,299105,/preisvergleich/Relocate/528132534.html?categoryId=18406&pos=4&price=2492.41&productid=2907001&sid=299105&type=offer,2907001,18406," Bu­de­rus Logano G125-17 BE Eco,2107M"
Buderus Logano G125 BE Eco-21,2223.0, Buderus Logano G125 BE Eco-21, 28 ,9701,/preisvergleich/Relocate/445626661.html?categoryId=18406&pos=1&price=2223.0&productid=1217965&sid=9701&type=offer,1217965,18406, 
Viessmann Vitola 200 (22 kW),1428.0, Viessmann Vitola 200 (22 kW), 24 ,9701,/preisvergleich/Relocate/536806625.html?categoryId=18406&pos=2&price=1428.0&productid=1238931&sid=9701&type=offer,1238931,18406, 
"Viessmann Vitorondens 200-T (28,9 kW)",3696.99," Viessmann Vitorondens 200-T (28,9 kW)", 22 ,276812,/preisvergleich/Relocate/387844179.html?categoryId=18406&pos=4&price=3696.99&productid=2835997&sid=276812&type=offer,2835997,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 28,9 kW, par­al­lel raum­luft­un­ab­hän­gig"
Buderus Logano G125 Eco,1536.6, Buderus Logano G125 Eco, 21 ,12041,/preisvergleich/Relocate/599277786.html?categoryId=18406&pos=4&price=1536.6&productid=2907011&sid=12041&type=offer,2907011,18406, 
"Viessmann Vitorondens 200-T (20,2 kW)",3586.99," Viessmann Vitorondens 200-T (20,2 kW)"," 24,6 ",276812,/preisvergleich/Relocate/387844203.html?categoryId=18406&pos=6&price=3586.99&productid=2835975&sid=276812&type=offer,2835975,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 20,2 kW, ko­axi­al raum­luft­un­ab­hän­gig waa­ge­recht"
"Viessmann Vitorondens 200-T (24,6 kW)",3649.99," Viessmann Vitorondens 200-T (24,6 kW)", 22 ,276812,/preisvergleich/Relocate/387844043.html?categoryId=18406&pos=6&price=3649.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 24,6 kW, ko­axi­al raum­luft­un­ab­hän­gig waa­ge­recht"
Buderus Logano G125 BE Eco,2500.0, Buderus Logano G125 BE Eco, 17 ,12041,/preisvergleich/Relocate/255747743.html?categoryId=18406&pos=5&price=2500.0&productid=2907001&sid=12041&type=offer,2907001,18406, 
Buderus Logano G125 BE Eco-21,2558.86, Buderus Logano G125 BE Eco-21, 28 ,9701,/preisvergleich/Relocate/497667026.html?categoryId=18406&pos=2&price=2558.86&productid=1217965&sid=9701&type=offer,1217965,18406, 
Viessmann Vitola 200 (22 kW),1580.9, Viessmann Vitola 200 (22 kW), 24 ,293515,/preisvergleich/Relocate/574211126.html?categoryId=18406&pos=3&price=1580.9&productid=1238931&sid=293515&type=offer,1238931,18406, Viess­mann Vitola 200 mit 22 KW
Viessmann Vitogas 200-F Erdgas E/H (29 kW),1433.0, Viessmann Vitogas 200-F Erdgas E/H (29 kW), 18 ,9701,/preisvergleich/Relocate/444045605.html?categoryId=18406&pos=1&price=1433.0&productid=3942600&sid=9701&type=offer,3942600,18406, 
"Viessmann Vitorondens 200-T (28,9 kW)",3716.99," Viessmann Vitorondens 200-T (28,9 kW)", 22 ,276812,/preisvergleich/Relocate/387844232.html?categoryId=18406&pos=5&price=3716.99&productid=2835997&sid=276812&type=offer,2835997,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 28,9 kW, ko­axi­al raum­luft­un­ab­hän­gig waa­ge­recht"
Viessmann Vitogas 200-F (22 kW),1270.0, Viessmann Vitogas 200-F (22 kW), 15 ,9701,/preisvergleich/Relocate/444524198.html?categoryId=18406&pos=1&price=1270.0&productid=1321262&sid=9701&type=offer,1321262,18406, 
Buderus Logano G125 Eco,1751.81, Buderus Logano G125 Eco, 21 ,299105,/preisvergleich/Relocate/528132354.html?categoryId=18406&pos=5&price=1751.81&productid=2907011&sid=299105&type=offer,2907011,18406," Bu­de­rus Logano G125-21 Eco, 2107M"
"Viessmann Vitorondens 200-T (20,2 kW)",3899.0," Viessmann Vitorondens 200-T (20,2 kW)"," 24,6 ",12041,/preisvergleich/Relocate/469069555.html?categoryId=18406&pos=7&price=3899.0&productid=2835975&sid=12041&type=offer,2835975,18406, 
"Viessmann Vitorondens 200-T (24,6 kW)",4503.99," Viessmann Vitorondens 200-T (24,6 kW)", 22 ,276812,/preisvergleich/Relocate/427057887.html?categoryId=18406&pos=7&price=4503.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Paket Vi­to­ron­dens 200-T 24,6 kW ohne Mis"
Buderus Logano G125 BE Eco,2570.76, Buderus Logano G125 BE Eco, 17 ,299105,/preisvergleich/Relocate/528132590.html?categoryId=18406&pos=6&price=2570.76&productid=2907001&sid=299105&type=offer,2907001,18406," Bu­de­rus Logano G125-21 BE Eco,2107M"
Buderus Logano G125 BE Eco-28,2303.0, Buderus Logano G125 BE Eco-28, 18 ,9701,/preisvergleich/Relocate/445626645.html?categoryId=18406&pos=1&price=2303.0&productid=1217968&sid=9701&type=offer,1217968,18406, 
Viessmann Vitola 200 (63 kW),1915.8, Viessmann Vitola 200 (63 kW), 150 ,9701,/preisvergleich/Relocate/558061954.html?categoryId=18406&pos=1&price=1915.8&productid=1238973&sid=9701&type=offer,1238973,18406, 
Buderus Logano G125 BE Eco-21,2570.76, Buderus Logano G125 BE Eco-21, 28 ,299105,/preisvergleich/Relocate/528132590.html?categoryId=18406&pos=3&price=2570.76&productid=1217965&sid=299105&type=offer,1217965,18406," Bu­de­rus Logano G125-21 BE Eco,2107M"
Viessmann Vitogas 200-F (29 kW),1433.0, Viessmann Vitogas 200-F (29 kW)," 28,9 ",9701,/preisvergleich/Relocate/443754871.html?categoryId=18406&pos=1&price=1433.0&productid=1321263&sid=9701&type=offer,1321263,18406, 
Viessmann Vitola 200 (22 kW),2563.0, Viessmann Vitola 200 (22 kW), 24 ,223861,/preisvergleich/Relocate/287713150.html?categoryId=18406&pos=4&price=2563.0&productid=1238931&sid=223861&type=offer,1238931,18406, Viess­mann Öl­heiz­kes­sel Vitola 200 22 kW Öl­hei­zung
Viessmann Vitogas 200-F Erdgas E/H (29 kW),1442.28, Viessmann Vitogas 200-F Erdgas E/H (29 kW), 18 ,297223,/preisvergleich/Relocate/588971761.html?categoryId=18406&pos=2&price=1442.28&productid=3942600&sid=297223&type=offer,3942600,18406, VIESS­MANN GS21330 Vi­to­gas 200-F 29 kW für Erdgas E
"Viessmann Vitorondens 200-T (28,9 kW)",3792.0," Viessmann Vitorondens 200-T (28,9 kW)", 22 ,9701,/preisvergleich/Relocate/445626801.html?categoryId=18406&pos=6&price=3792.0&productid=2835997&sid=9701&type=offer,2835997,18406, 
Viessmann Vitogas 200-F (22 kW),1270.0, Viessmann Vitogas 200-F (22 kW), 15 ,9701,/preisvergleich/Relocate/541419365.html?categoryId=18406&pos=2&price=1270.0&productid=1321262&sid=9701&type=offer,1321262,18406, 
Buderus Logano G125 Eco,1798.1, Buderus Logano G125 Eco, 21 ,299105,/preisvergleich/Relocate/528132734.html?categoryId=18406&pos=6&price=1798.1&productid=2907011&sid=299105&type=offer,2907011,18406," Bu­de­rus Logano G125-28 Eco, 2107M"
"Viessmann Vitorondens 200-T (20,2 kW)",4354.0," Viessmann Vitorondens 200-T (20,2 kW)"," 24,6 ",254469,/preisvergleich/Relocate/557839965.html?categoryId=18406&pos=8&price=4354.0&productid=2835975&sid=254469&type=offer,2835975,18406, Viess­mann Vi­to­ron­dens 200 T 20kw Öl Brenn­wert Kessel Set­BR2A228 keine Heiz­ther­me
"Viessmann Vitorondens 200-T (24,6 kW)",4754.99," Viessmann Vitorondens 200-T (24,6 kW)", 22 ,276812,/preisvergleich/Relocate/427057824.html?categoryId=18406&pos=8&price=4754.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Paket Vi­to­ron­dens 200-T 24,6 kW mit Misc"
Buderus Logano G125 BE Eco,2645.53, Buderus Logano G125 BE Eco, 17 ,299105,/preisvergleich/Relocate/528132474.html?categoryId=18406&pos=7&price=2645.53&productid=2907001&sid=299105&type=offer,2907001,18406," Bu­de­rus Logano G125-28 BE Eco,2107M"
Buderus Logano G125 BE Eco-28,2499.0, Buderus Logano G125 BE Eco-28, 18 ,9701,/preisvergleich/Relocate/408536962.html?categoryId=18406&pos=2&price=2499.0&productid=1217968&sid=9701&type=offer,1217968,18406, 
Viessmann Vitola 200 (63 kW),2226.9, Viessmann Vitola 200 (63 kW), 150 ,293515,/preisvergleich/Relocate/574210669.html?categoryId=18406&pos=2&price=2226.9&productid=1238973&sid=293515&type=offer,1238973,18406, Viess­mann Vitola 200 mit 63 KW
Viessmann Vitogas 200-F (29 kW),1433.0, Viessmann Vitogas 200-F (29 kW)," 28,9 ",9701,/preisvergleich/Relocate/444045605.html?categoryId=18406&pos=2&price=1433.0&productid=1321263&sid=9701&type=offer,1321263,18406, 
Viessmann Vitola 200 (22 kW),3053.0, Viessmann Vitola 200 (22 kW), 24 ,223861,/preisvergleich/Relocate/287713151.html?categoryId=18406&pos=5&price=3053.0&productid=1238931&sid=223861&type=offer,1238931,18406, Viess­mann Vitola 200 22 kW Öl-Hei­zungs­an­la­ge
Viessmann Vitogas 200-F (15 kW),1148.0, Viessmann Vitogas 200-F (15 kW), 21 ,9701,/preisvergleich/Relocate/566702864.html?categoryId=18406&pos=1&price=1148.0&productid=1321165&sid=9701&type=offer,1321165,18406, 
Viessmann Vitogas 200-F Erdgas E/H (29 kW),1621.69, Viessmann Vitogas 200-F Erdgas E/H (29 kW), 18 ,294528,/preisvergleich/Relocate/559986124.html?categoryId=18406&pos=3&price=1621.69&productid=3942600&sid=294528&type=offer,3942600,18406, Vi­to­gas 200-F 29kW Erdgas E mit Vi­to­tro­nic 100 KC4B
"Viessmann Vitorondens 200-T (28,9 kW)",4568.99," Viessmann Vitorondens 200-T (28,9 kW)", 22 ,276812,/preisvergleich/Relocate/427057858.html?categoryId=18406&pos=7&price=4568.99&productid=2835997&sid=276812&type=offer,2835997,18406," Viess­mann Paket Vi­to­ron­dens 200-T 28,9 kW ohne Mis"
Viessmann Vitogas 200-F (22 kW),1275.38, Viessmann Vitogas 200-F (22 kW), 15 ,297223,/preisvergleich/Relocate/588971766.html?categoryId=18406&pos=3&price=1275.38&productid=1321262&sid=297223&type=offer,1321262,18406, VIESS­MANN GS21329 Vi­to­gas 200-F 22 kW für Erdgas E
Buderus Logano G125 Eco,1879.99, Buderus Logano G125 Eco, 21 ,299105,/preisvergleich/Relocate/528132508.html?categoryId=18406&pos=7&price=1879.99&productid=2907011&sid=299105&type=offer,2907011,18406," Bu­de­rus Logano G125-34 Eco, 2107M"
"Viessmann Vitorondens 200-T (20,2 kW)",4443.99," Viessmann Vitorondens 200-T (20,2 kW)"," 24,6 ",276812,/preisvergleich/Relocate/427057837.html?categoryId=18406&pos=9&price=4443.99&productid=2835975&sid=276812&type=offer,2835975,18406," Viess­mann Paket Vi­to­ron­dens 200-T 20,2 kW ohne Mis"
"Viessmann Vitorondens 200-T (24,6 kW)",4778.9," Viessmann Vitorondens 200-T (24,6 kW)", 22 ,294528,/preisvergleich/Relocate/591400844.html?categoryId=18406&pos=9&price=4778.9&productid=2835996&sid=294528&type=offer,2835996,18406," Paket Vi­to­ron­dens 200-T 24,6 kW ohne Mi­scher mit Vi­to­cell 100-V CVA 200l"
Buderus Logano G125 BE Eco,2720.29, Buderus Logano G125 BE Eco, 17 ,299105,/preisvergleich/Relocate/528132706.html?categoryId=18406&pos=8&price=2720.29&productid=2907001&sid=299105&type=offer,2907001,18406," Bu­de­rus Logano G125-34 BE Eco,2107M"
Viessmann Vitopend 200-W (24 kW),1604.0, Viessmann Vitopend 200-W (24 kW), 17 ,9701,/preisvergleich/Relocate/408539908.html?categoryId=18406&pos=1&price=1604.0&productid=2734161&sid=9701&type=offer,2734161,18406, 
Buderus Logano G125 BE Eco-28,2500.0, Buderus Logano G125 BE Eco-28, 18 ,12041,/preisvergleich/Relocate/255747743.html?categoryId=18406&pos=3&price=2500.0&productid=1217968&sid=12041&type=offer,1217968,18406, 
Viessmann Vitola 200 (63 kW),2374.15, Viessmann Vitola 200 (63 kW), 150 ,9701,/preisvergleich/Relocate/558061799.html?categoryId=18406&pos=3&price=2374.15&productid=1238973&sid=9701&type=offer,1238973,18406, 
Viessmann Vitogas 200-F (29 kW),1442.28, Viessmann Vitogas 200-F (29 kW)," 28,9 ",297223,/preisvergleich/Relocate/588971761.html?categoryId=18406&pos=3&price=1442.28&productid=1321263&sid=297223&type=offer,1321263,18406, VIESS­MANN GS21330 Vi­to­gas 200-F 29 kW für Erdgas E
Viessmann Vitogas 200-F (15 kW),1151.33, Viessmann Vitogas 200-F (15 kW), 21 ,297223,/preisvergleich/Relocate/588971861.html?categoryId=18406&pos=2&price=1151.33&productid=1321165&sid=297223&type=offer,1321165,18406, VIESS­MANN GS21327 Vi­to­gas 200-F 15 kW für Erdgas E
Viessmann Vitogas 200-F Erdgas E/H (29 kW),1818.0, Viessmann Vitogas 200-F Erdgas E/H (29 kW), 18 ,223861,/preisvergleich/Relocate/346311784.html?categoryId=18406&pos=4&price=1818.0&productid=3942600&sid=223861&type=offer,3942600,18406, Viess­mann Gas-Nie­der­tem­pe­ra­tur­kes­sel Vi­to­gas 200-F 29 kW mit Vi­to­tro­nic 100
"Viessmann Vitorondens 200-T (28,9 kW)",4817.99," Viessmann Vitorondens 200-T (28,9 kW)", 22 ,294528,/preisvergleich/Relocate/559967003.html?categoryId=18406&pos=8&price=4817.99&productid=2835997&sid=294528&type=offer,2835997,18406," Öl Brenn­wert­kes­sel Vi­to­ron­dens 200-T 28,9 KW Vi­to­tro­nic 200 mit Spei­cher ne­ben­ge­stellt 160l"
Viessmann Vitogas 200-F (22 kW),1275.38, Viessmann Vitogas 200-F (22 kW), 15 ,297223,/preisvergleich/Relocate/588971769.html?categoryId=18406&pos=4&price=1275.38&productid=1321262&sid=297223&type=offer,1321262,18406, VIESS­MANN GS21338 Vi­to­gas 200-F 22 kW für Erdgas LL
Buderus Logano G125 Eco,3750.0, Buderus Logano G125 Eco, 21 ,12041,/preisvergleich/Relocate/236218839.html?categoryId=18406&pos=8&price=3750.0&productid=2907011&sid=12041&type=offer,2907011,18406, 
